'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for TRANGIE RESEARCH STATION New South Wales for May 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
TRANGIE RESEARCH STATION,01/05/2010,2.8,0.0, ,24.7,6.7,99,36,1.48,18.21
TRANGIE RESEARCH STATION,02/05/2010,3.0,0.0, ,25.7,8.3,99,31,1.79,18.07
TRANGIE RESEARCH STATION,03/05/2010,3.0,0.0, ,26.4,8.9,90,43,2.33,15.57
TRANGIE RESEARCH STATION,04/05/2010,3.6,0.0, ,27.3,12.5,98,36,3.20,16.75
TRANGIE RESEARCH STATION,05/05/2010,3.0,8.2, ,18.1,12.0,98,40,5.03,16.94
TRANGIE RESEARCH STATION,06/05/2010,2.4,0.0, ,19.4,4.8,96,47,2.50,16.75
TRANGIE RESEARCH STATION,07/05/2010,2.3,0.0, ,19.6,4.6,99,47,2.20,17.11
TRANGIE RESEARCH STATION,08/05/2010,2.6,0.0, ,21.9,5.0,99,42,2.28,17.27
TRANGIE RESEARCH STATION,09/05/2010,2.6,0.0, ,23.7,6.1,99,30,1.50,17.17
TRANGIE RESEARCH STATION,10/05/2010,3.2,0.0, ,25.3,4.5,94,29,2.32,17.06
TRANGIE RESEARCH STATION,11/05/2010,4.3,0.0, ,24.8,10.4,76,28,4.34,16.65
TRANGIE RESEARCH STATION,12/05/2010,2.9,0.0, ,16.2,4.5,80,37,4.10,16.98
TRANGIE RESEARCH STATION,13/05/2010,2.6,0.0, ,18.0,1.2,93,37,2.97,16.70
TRANGIE RESEARCH STATION,14/05/2010,2.4,0.0, ,19.8,2.6,98,37,2.25,16.50
TRANGIE RESEARCH STATION,15/05/2010,2.1,0.0, ,21.0,2.1,99,32,1.25,16.42
TRANGIE RESEARCH STATION,16/05/2010,2.5,0.0, ,22.2,4.9,92,31,2.14,13.82
TRANGIE RESEARCH STATION,17/05/2010,2.5,0.0, ,22.2,10.8,88,37,2.53,12.72
TRANGIE RESEARCH STATION,18/05/2010,2.5,0.0, ,20.8,4.8,98,34,2.44,15.74
TRANGIE RESEARCH STATION,19/05/2010,2.3,0.0, ,21.3,4.4,94,32,1.70,15.72
TRANGIE RESEARCH STATION,20/05/2010,1.9,0.0, ,20.6,6.8,91,43,1.52,13.61
TRANGIE RESEARCH STATION,21/05/2010,2.5,0.0, ,21.2,6.9,95,34,2.67,14.71
TRANGIE RESEARCH STATION,22/05/2010,2.3,0.0, ,20.0,4.6,88,40,2.22,15.46
TRANGIE RESEARCH STATION,23/05/2010,2.6,0.0, ,21.2,5.4,95,33,2.56,15.37
TRANGIE RESEARCH STATION,24/05/2010,1.9,0.0, ,19.9,11.2,98,57,3.35,8.93
TRANGIE RESEARCH STATION,25/05/2010,1.4,11.8, ,19.4,13.1,99,77,3.18,9.69
TRANGIE RESEARCH STATION,26/05/2010,1.2,18.6, ,17.1,9.7,99,82,3.58,10.61
TRANGIE RESEARCH STATION,27/05/2010,2.0,0.4, ,20.7,7.7,99,50,2.17,14.61
TRANGIE RESEARCH STATION,28/05/2010,1.5,0.0, ,18.1,10.6,93,75,3.46,9.83
TRANGIE RESEARCH STATION,29/05/2010,1.8,5.8, ,18.1,12.7,99,66,5.00,10.68
TRANGIE RESEARCH STATION,30/05/2010,1.1,5.0, ,14.8,9.3,99,81,4.32,9.73
TRANGIE RESEARCH STATION,31/05/2010,1.5,4.0, ,17.9,10.8,99,63,2.04,12.10
Totals:,,74.3,53.8, ,,,,,, 
