'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PORT MACQUARIE AIRPORT New South Wales for October 2013,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 November 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PORT MACQUARIE AIRPORT,01/10/2013,5.9,0.0, ,33.0,11.3,98,25,3.31,20.30
PORT MACQUARIE AIRPORT,02/10/2013,4.9,1.2, ,23.7,15.0,95,51,3.60,28.22
PORT MACQUARIE AIRPORT,03/10/2013,5.7,0.0, ,25.9,11.0,97,18,4.54,22.07
PORT MACQUARIE AIRPORT,04/10/2013,5.1,0.0, ,21.0,10.2,78,42,5.69,26.91
PORT MACQUARIE AIRPORT,05/10/2013,5.3,0.0, ,23.3,9.8,91,40,3.47,29.90
PORT MACQUARIE AIRPORT,06/10/2013,6.3,0.0, ,30.7,6.3,96,17,2.24,30.59
PORT MACQUARIE AIRPORT,07/10/2013,5.8,0.0, ,24.0,9.3,74,41,6.34,26.88
PORT MACQUARIE AIRPORT,08/10/2013,4.3,0.0, ,21.8,11.4,92,45,3.51,23.64
PORT MACQUARIE AIRPORT,09/10/2013,5.7,0.0, ,24.5,10.8,92,39,3.65,30.95
PORT MACQUARIE AIRPORT,10/10/2013,6.8,0.0, ,31.6,8.6,96,23,2.59,31.55
PORT MACQUARIE AIRPORT,11/10/2013,5.1,0.0, ,25.1,13.8,81,48,5.27,22.27
PORT MACQUARIE AIRPORT,12/10/2013,5.9,0.0, ,27.4,14.9,95,51,5.72,29.59
PORT MACQUARIE AIRPORT,13/10/2013,7.1,0.0, ,35.8,18.3,94,17,4.37,17.50
PORT MACQUARIE AIRPORT,14/10/2013,6.4,0.6, ,22.6,16.4,89,33,6.70,31.02
PORT MACQUARIE AIRPORT,15/10/2013,5.4,0.0, ,22.1,7.4,90,31,2.67,32.34
PORT MACQUARIE AIRPORT,16/10/2013,6.7,0.0, ,27.5,7.5,95,22,3.76,31.61
PORT MACQUARIE AIRPORT,17/10/2013,7.1,0.0, ,30.1,15.5,91,35,5.53,28.81
PORT MACQUARIE AIRPORT,18/10/2013,2.2,8.6, ,18.9,14.9,96,54,3.38,6.92
PORT MACQUARIE AIRPORT,19/10/2013,4.1,32.8, ,23.5,9.6,97,55,2.10,24.86
PORT MACQUARIE AIRPORT,20/10/2013,5.2,3.4, ,24.7,12.5,98,63,3.12,31.82
PORT MACQUARIE AIRPORT,21/10/2013,6.0,0.0, ,28.2,15.0,96,57,3.88,32.33
PORT MACQUARIE AIRPORT,22/10/2013,5.7,0.0, ,28.3,16.6,95,62,3.50,30.65
PORT MACQUARIE AIRPORT,23/10/2013,4.8,0.0, ,29.8,16.3,95,46,3.59,18.27
PORT MACQUARIE AIRPORT,24/10/2013,5.7,0.2, ,25.2,19.3,78,51,4.74,26.56
PORT MACQUARIE AIRPORT,25/10/2013,4.7,0.0, ,22.8,9.6,88,47,3.69,26.44
PORT MACQUARIE AIRPORT,26/10/2013,5.8,0.0, ,23.8,10.3,93,34,3.60,31.60
PORT MACQUARIE AIRPORT,27/10/2013,5.2,0.0, ,24.0,10.3,94,46,3.20,30.06
PORT MACQUARIE AIRPORT,28/10/2013,5.3,0.0, ,27.2,11.8,95,46,4.22,24.48
PORT MACQUARIE AIRPORT,29/10/2013,3.8,0.0, ,27.2,16.4,96,54,5.06,12.04
PORT MACQUARIE AIRPORT,30/10/2013,4.8,20.4, ,21.7,15.1,86,51,5.08,24.72
PORT MACQUARIE AIRPORT,31/10/2013,5.3,0.0, ,23.8,10.7,95,43,2.58,31.11
Totals:,,168.1,67.2, ,,,,,, 
