'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PORT MACQUARIE AIRPORT New South Wales for July 2011,,,,,,,,,,
Issued at 22:34 GMT on Monday 01 August 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PORT MACQUARIE AIRPORT,01/07/2011,1.5,12.0, ,18.0,11.0,94,72,3.49,11.94
PORT MACQUARIE AIRPORT,02/07/2011,1.7,0.6, ,19.0,9.0,95,57,2.45,11.91
PORT MACQUARIE AIRPORT,03/07/2011,1.9,0.2, ,21.0,8.0,93,41,1.98,12.84
PORT MACQUARIE AIRPORT,04/07/2011,2.0,0.0, ,23.0,6.0,95,43,2.03,12.49
PORT MACQUARIE AIRPORT,05/07/2011,2.9,0.0, ,19.0,5.0,95,24,4.04,13.62
PORT MACQUARIE AIRPORT,06/07/2011,1.9,0.0, ,18.0,4.0,91,34,2.17,13.54
PORT MACQUARIE AIRPORT,07/07/2011,2.9,0.0, ,19.0,3.0,90,30,4.31,13.51
PORT MACQUARIE AIRPORT,08/07/2011,2.0,0.0, ,17.0,2.0,93,32,2.26,13.98
PORT MACQUARIE AIRPORT,09/07/2011,2.1,0.0, ,18.0,0.0,90,31,2.41,14.00
PORT MACQUARIE AIRPORT,10/07/2011,2.5,0.0, ,18.0,2.0,87,33,3.45,14.19
PORT MACQUARIE AIRPORT,11/07/2011,2.8,0.0, ,20.0,5.0,92,28,3.38,14.08
PORT MACQUARIE AIRPORT,12/07/2011,2.1,0.0, ,19.0,-1.0,93,31,2.15,14.15
PORT MACQUARIE AIRPORT,13/07/2011,1.8,0.0, ,15.0,3.0,85,46,3.23,7.26
PORT MACQUARIE AIRPORT,14/07/2011,2.0,0.0, ,16.0,5.0,91,44,3.22,12.23
PORT MACQUARIE AIRPORT,15/07/2011,1.9,0.0, ,17.0,7.0,93,54,3.34,12.85
PORT MACQUARIE AIRPORT,16/07/2011,1.0,6.0, ,13.0,9.0,94,83,2.53,7.90
PORT MACQUARIE AIRPORT,17/07/2011,1.3,11.0, ,17.0,11.0,95,77,2.05,9.71
PORT MACQUARIE AIRPORT,18/07/2011,1.6,1.0, ,19.0,8.0,96,57,1.55,13.28
PORT MACQUARIE AIRPORT,19/07/2011,2.0,0.0, ,16.0,4.0,93,39,2.75,13.04
PORT MACQUARIE AIRPORT,20/07/2011,2.3,4.0, ,18.0,3.0,92,60,6.77,8.78
PORT MACQUARIE AIRPORT,21/07/2011,2.4,19.0, ,18.0,13.0,93,61,7.61,11.13
PORT MACQUARIE AIRPORT,22/07/2011,1.2,41.0, ,15.0,12.0,94,86,5.26,9.32
PORT MACQUARIE AIRPORT,23/07/2011,2.1,10.0, ,17.0,10.0,89,62,5.36,12.07
PORT MACQUARIE AIRPORT,24/07/2011,1.7,0.2, ,17.0,8.0,94,60,2.52,13.34
PORT MACQUARIE AIRPORT,25/07/2011,2.0,0.0, ,20.0,6.0,95,44,2.02,12.69
PORT MACQUARIE AIRPORT,26/07/2011,2.3,4.0, ,20.0,5.0,93,38,2.37,13.79
PORT MACQUARIE AIRPORT,27/07/2011,2.3,0.0, ,18.0,5.0,90,46,3.34,13.87
PORT MACQUARIE AIRPORT,28/07/2011,1.9,0.2, ,19.0,7.0,95,52,2.02,13.53
PORT MACQUARIE AIRPORT,29/07/2011,1.9,0.2, ,19.0,5.0,94,35,1.52,14.43
PORT MACQUARIE AIRPORT,30/07/2011,2.4,0.0, ,20.0,5.0,94,34,2.42,14.29
PORT MACQUARIE AIRPORT,31/07/2011,1.9,0.0, ,20.0,5.0,95,45,1.58,13.30
Totals:,,62.3,109.4, ,,,,,, 
