'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PORT MACQUARIE AIRPORT New South Wales for October 2011,,,,,,,,,,
Issued at 22:34 GMT on Tuesday 01 November 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PORT MACQUARIE AIRPORT,01/10/2011,2.1,0.0, ,17.3,7.2,91,55,2.87,8.14
PORT MACQUARIE AIRPORT,02/10/2011,1.5,15.8, ,14.4,10.3,93,74,4.95,5.45
PORT MACQUARIE AIRPORT,03/10/2011,3.6,55.4, ,18.9,11.2,90,50,5.66,17.62
PORT MACQUARIE AIRPORT,04/10/2011,3.7,0.0, ,19.6,10.7,84,53,5.02,18.63
PORT MACQUARIE AIRPORT,05/10/2011,3.4,0.0, ,19.4,6.4,91,46,2.45,21.36
PORT MACQUARIE AIRPORT,06/10/2011,1.7,0.2, ,18.1,11.6,94,67,0.96,8.18
PORT MACQUARIE AIRPORT,07/10/2011,3.5,2.0, ,22.4,11.2,96,56,1.66,21.65
PORT MACQUARIE AIRPORT,08/10/2011,2.6,0.4, ,21.6,14.6,94,64,2.15,13.16
PORT MACQUARIE AIRPORT,09/10/2011,3.9,24.8, ,24.0,11.4,95,48,2.13,22.14
PORT MACQUARIE AIRPORT,10/10/2011,4.1,0.0, ,21.7,9.5,93,35,2.21,23.73
PORT MACQUARIE AIRPORT,11/10/2011,4.3,0.0, ,21.5,10.5,93,40,2.88,24.38
PORT MACQUARIE AIRPORT,12/10/2011,4.0,0.0, ,22.3,9.6,92,52,3.29,22.45
PORT MACQUARIE AIRPORT,13/10/2011,2.6,0.0, ,20.2,14.1,88,54,3.13,9.32
PORT MACQUARIE AIRPORT,14/10/2011,1.8,1.2, ,21.6,14.7,94,77,2.51,7.06
PORT MACQUARIE AIRPORT,15/10/2011,1.5,7.2, ,22.0,14.8,96,76,1.19,6.28
PORT MACQUARIE AIRPORT,16/10/2011,5.1,1.2, ,25.6,12.7,96,48,4.02,27.43
PORT MACQUARIE AIRPORT,17/10/2011,4.3,2.4, ,21.6,14.2,90,50,4.99,21.50
PORT MACQUARIE AIRPORT,18/10/2011,4.0,0.0, ,21.1,9.9,90,44,2.93,22.14
PORT MACQUARIE AIRPORT,19/10/2011,4.3,0.0, ,21.6,9.4,92,45,2.19,26.97
PORT MACQUARIE AIRPORT,20/10/2011,4.7,0.0, ,23.9,8.9,94,45,3.04,27.06
PORT MACQUARIE AIRPORT,21/10/2011,4.8,0.0, ,25.2,11.0,95,50,2.60,28.08
PORT MACQUARIE AIRPORT,22/10/2011,4.8,0.0, ,25.1,9.2,95,52,2.87,28.28
PORT MACQUARIE AIRPORT,23/10/2011,4.7,0.0, ,24.8,10.8,96,45,3.68,23.55
PORT MACQUARIE AIRPORT,24/10/2011,5.2,0.0, ,26.5,11.7,94,51,3.79,27.99
PORT MACQUARIE AIRPORT,25/10/2011,4.1,0.0, ,27.6,12.7,96,48,2.93,17.60
PORT MACQUARIE AIRPORT,26/10/2011,2.2,8.6, ,18.1,15.3,94,68,5.28,7.74
PORT MACQUARIE AIRPORT,27/10/2011,3.6,12.2, ,22.1,14.4,94,56,3.32,17.71
PORT MACQUARIE AIRPORT,28/10/2011,3.9,0.4, ,22.9,15.4,92,55,2.92,20.29
PORT MACQUARIE AIRPORT,29/10/2011,4.4,0.0, ,25.9,12.0,95,60,2.91,23.80
PORT MACQUARIE AIRPORT,30/10/2011,3.9,0.0, ,27.2,15.0,95,59,2.93,17.73
PORT MACQUARIE AIRPORT,31/10/2011,4.9,11.2, ,22.8,14.9,85,53,6.23,23.81
Totals:,,113.2,143, ,,,,,, 
