'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PORT MACQUARIE AIRPORT New South Wales for June 2011,,,,,,,,,,
Issued at 22:34 GMT on Friday 01 July 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PORT MACQUARIE AIRPORT,01/06/2011,2.4,23.0, ,20.0,14.0,94,59,7.09,6.36
PORT MACQUARIE AIRPORT,02/06/2011,2.0,26.0, ,20.0,15.0,93,65,4.54,11.34
PORT MACQUARIE AIRPORT,03/06/2011,1.8,7.0, ,20.0,11.0,95,56,2.21,13.81
PORT MACQUARIE AIRPORT,04/06/2011,2.2,0.2, ,22.0,9.0,94,40,2.34,13.86
PORT MACQUARIE AIRPORT,05/06/2011,1.6,0.0, ,20.0,10.0,95,55,1.51,13.28
PORT MACQUARIE AIRPORT,06/06/2011,1.9,0.0, ,19.0,6.0,95,35,1.88,14.00
PORT MACQUARIE AIRPORT,07/06/2011,2.0,0.0, ,19.0,6.0,90,42,2.62,13.52
PORT MACQUARIE AIRPORT,08/06/2011,1.7,0.0, ,18.0,3.0,94,39,1.86,13.57
PORT MACQUARIE AIRPORT,09/06/2011,2.2,0.0, ,17.0,0.0,88,33,2.96,13.86
PORT MACQUARIE AIRPORT,10/06/2011,2.6,0.0, ,18.0,5.0,79,41,4.25,13.57
PORT MACQUARIE AIRPORT,11/06/2011,1.6,0.2, ,16.0,9.0,94,67,4.77,7.58
PORT MACQUARIE AIRPORT,12/06/2011,1.7,24.0, ,17.0,12.0,93,57,4.02,5.41
PORT MACQUARIE AIRPORT,13/06/2011,1.6,35.0, ,19.0,13.0,93,71,4.91,5.49
PORT MACQUARIE AIRPORT,14/06/2011,2.2,78.0, ,19.0,13.0,93,63,7.78,4.12
PORT MACQUARIE AIRPORT,15/06/2011,1.7,50.0, ,18.0,14.0,94,65,4.27,7.58
PORT MACQUARIE AIRPORT,16/06/2011,2.1,34.0, ,18.0,13.0,92,60,5.50,10.49
PORT MACQUARIE AIRPORT,17/06/2011,2.7,0.0, ,20.0,7.0,93,34,3.77,13.35
PORT MACQUARIE AIRPORT,18/06/2011,2.5,0.0, ,17.0,7.0,80,34,3.67,13.41
PORT MACQUARIE AIRPORT,19/06/2011,2.4,0.0, ,20.0,7.0,92,37,3.27,13.32
PORT MACQUARIE AIRPORT,20/06/2011,1.9,0.0, ,19.0,7.0,95,42,2.45,13.29
PORT MACQUARIE AIRPORT,21/06/2011,2.5,0.0, ,21.0,3.0,95,38,3.28,13.32
PORT MACQUARIE AIRPORT,22/06/2011,2.3,0.0, ,17.0,1.0,92,31,3.13,13.38
PORT MACQUARIE AIRPORT,23/06/2011,2.2,0.0, ,20.0,1.0,94,36,2.73,13.12
PORT MACQUARIE AIRPORT,24/06/2011,1.7,0.0, ,19.0,6.0,94,54,2.40,13.10
PORT MACQUARIE AIRPORT,25/06/2011,1.3,0.0, ,19.0,8.0,96,64,1.66,10.93
PORT MACQUARIE AIRPORT,26/06/2011,1.9,0.0, ,22.0,7.0,95,42,1.90,13.18
PORT MACQUARIE AIRPORT,27/06/2011,2.4,0.0, ,21.0,8.0,87,40,3.07,13.42
PORT MACQUARIE AIRPORT,28/06/2011,1.2,0.0, ,18.0,8.0,95,73,2.48,7.44
PORT MACQUARIE AIRPORT,29/06/2011,1.7,9.0, ,19.0,11.0,95,57,2.89,10.46
PORT MACQUARIE AIRPORT,30/06/2011,1.6,2.0, ,18.0,10.0,94,61,3.31,9.24
Totals:,,59.6,288.4, ,,,,,, 
